"ensembl_gene_id","start_position","chromosome_name","startTAD","endTAD"
"ENSMUSG00000053214",30573987,"5",30150000,30990000
"ENSMUSG00000113614",87507772,"12",87400000,88060000
"ENSMUSG00000028709",115828092,"4",115737500,116142500
"ENSMUSG00000079034",87514316,"12",87425000,88167500
"ENSMUSG00000003033",72240018,"8",71750000,72625000
"ENSMUSG00000070504",172596642,"1",172187500,172850000
"ENSMUSG00000092245",119986795,"1",119230000,120200000
"ENSMUSG00000057863",56613416,"17",56050000,56900000
"ENSMUSG00000114187",87518272,"12",87425000,88167500
"ENSMUSG00000021361",41016292,"13",40865000,41352500
"ENSMUSG00000036962",119923341,"1",119100000,120170000
"ENSMUSG00000087405",131159537,"2",130827500,131450000
"ENSMUSG00000113474",87537905,"12",87450000,88275000
"ENSMUSG00000027327",131146324,"2",130820000,131482500
"ENSMUSG00000028772",130315383,"4",129700000,130750000
"ENSMUSG00000083126",147402954,"2",147262500,147745000
"ENSMUSG00000080844",147642848,"2",147350000,148500000
"ENSMUSG00000081741",147668015,"2",147365000,148090000
"ENSMUSG00000115997",31344147,"16",30550000,31422500
"ENSMUSG00000051986",147710693,"2",147365000,148090000
"ENSMUSG00000113807",64998934,"13",64335000,65412500
"ENSMUSG00000112900",105514681,"10",105037500,105862500
"ENSMUSG00000036019",105187663,"10",103200000,105650000
"ENSMUSG00000026544",172630764,"1",172250000,172850000
"ENSMUSG00000082646",77639854,"11",76650000,78135000
"ENSMUSG00000074849",65033058,"13",64335000,65412500
"ENSMUSG00000020198",80706956,"10",79700000,81080000
"ENSMUSG00000081543",77644144,"11",76650000,78135000
"ENSMUSG00000109743",46313801,"8",46150000,46550000
"ENSMUSG00000110179",46299131,"8",46150000,46550000
"ENSMUSG00000041168",56614297,"17",56050000,56900000
"ENSMUSG00000056162",84610509,"18",83180000,84755000
"ENSMUSG00000081187",150463726,"X",150195000,151780000
"ENSMUSG00000073842",60066469,"4",59390000,60850000
"ENSMUSG00000103062",104043605,"9",103905000,104290000
"ENSMUSG00000105865",72572174,"5",72222500,72850000
"ENSMUSG00000093930",119690379,"13",119175000,120275000
"ENSMUSG00000036661",73512560,"15",73175000,73640000
"ENSMUSG00000075598",138053194,"5",137725000,138205000
"ENSMUSG00000079434",87509889,"1",87237500,88150000
"ENSMUSG00000023991",47867133,"17",47725000,48157500
"ENSMUSG00000073752",130306556,"4",129640000,130750000
"ENSMUSG00000116965",39187463,"16",39075000,41235000
"ENSMUSG00000108028",53170550,"6",5.3e+07,53737500
"ENSMUSG00000069378",53463583,"18",52720000,53812500
"ENSMUSG00000026667",170193420,"1",169722500,171410000
"ENSMUSG00000081757",95677717,"2",94435000,96290000
"ENSMUSG00000110035",46363251,"8",46170000,46570000
"ENSMUSG00000108878",83892262,"7",83050000,84375000
"ENSMUSG00000038503",83884466,"7",83045000,84225000
"ENSMUSG00000030271",113326972,"6",1.13e+08,113650000
"ENSMUSG00000111734",114118088,"9",113665000,114500000
"ENSMUSG00000028076",86995834,"3",86510000,87665000
"ENSMUSG00000096555",39201920,"9",37825000,39470000
"ENSMUSG00000116573",39446749,"16",39085000,41197500
"ENSMUSG00000083846",95697917,"2",94435000,96290000
"ENSMUSG00000102642",54913845,"1",54500000,55100000
"ENSMUSG00000102503",54737166,"1",54480000,55120000
"ENSMUSG00000098070",39934002,"16",39077500,41235000
"ENSMUSG00000112176",105377340,"10",104670000,105815000
"ENSMUSG00000103632",160727734,"1",160215000,161122500
"ENSMUSG00000087537",95838088,"2",94435000,96290000
"ENSMUSG00000052331",54645340,"1",54447500,55122500
"ENSMUSG00000099773",104169199,"9",103922500,104290000
"ENSMUSG00000085282",105573953,"10",105037500,105862500
"ENSMUSG00000104302",160264324,"1",159700000,160750000
"ENSMUSG00000035093",125736986,"2",125275000,126410000
"ENSMUSG00000101945",55370016,"1",55225000,55875000
"ENSMUSG00000107935",53221164,"6",5.3e+07,53720000
"ENSMUSG00000104258",95867926,"2",94435000,96290000
"ENSMUSG00000101085",55381195,"1",55225000,55875000
"ENSMUSG00000112512",105392502,"10",104670000,105815000
"ENSMUSG00000104053",160755687,"1",160287500,161147500
"ENSMUSG00000117676",84625745,"18",83190000,84760000
"ENSMUSG00000082327",96133435,"2",94440000,96300000
"ENSMUSG00000103200",160726042,"1",160215000,161122500
"ENSMUSG00000112571",105532984,"10",105037500,105862500
"ENSMUSG00000112193",105340249,"10",104670000,105815000
"ENSMUSG00000109612",46372106,"8",46170000,46580000
"ENSMUSG00000103432",160608955,"1",160210000,161120000
"ENSMUSG00000048087",46152985,"16",46047500,48460000
"ENSMUSG00000084399",105505804,"10",105037500,105862500
"ENSMUSG00000109912",46451929,"8",46210000,47050000
"ENSMUSG00000089885",89534040,"18",88885000,90610000
"ENSMUSG00000103391",160604115,"1",160210000,161120000
"ENSMUSG00000022900",36693978,"16",36052500,37005000
"ENSMUSG00000040390",27656375,"7",27145000,27950000
"ENSMUSG00000086141",147944740,"2",147600000,148612500
"ENSMUSG00000118401",160576338,"1",160200000,161012500
"ENSMUSG00000073514",89292424,"18",88885000,90602500
"ENSMUSG00000083239",60085840,"4",59632500,60860000
"ENSMUSG00000089904",105520460,"10",105037500,105862500
"ENSMUSG00000104020",160589882,"1",160200000,161037500
"ENSMUSG00000105146",146038445,"3",145930000,146625000
"ENSMUSG00000113351",96677469,"13",95965000,97075000
"ENSMUSG00000096109",39234412,"9",37825000,39470000
"ENSMUSG00000026721",160219174,"1",159510000,160730000
"ENSMUSG00000019815",13149540,"10",12825000,13485000
"ENSMUSG00000026259",87476834,"1",87235000,88150000
"ENSMUSG00000060550",35439155,"17",35005000,36095000
"ENSMUSG00000025204",44548572,"19",44130000,45045000
"ENSMUSG00000091288",96999624,"2",96425000,97405000
"ENSMUSG00000114934",119698360,"13",119175000,120275000
"ENSMUSG00000030272",113334124,"6",1.13e+08,113650000
"ENSMUSG00000050587",96318169,"2",94437500,97267500
"ENSMUSG00000078688",60135932,"4",59915000,61160000
"ENSMUSG00000068267",131175182,"2",130827500,131450000
"ENSMUSG00000029055",154983115,"4",154700000,155625000
"ENSMUSG00000118072",27512508,"19",27435000,28755000
"ENSMUSG00000099906",20669882,"1",20582500,21330000
"ENSMUSG00000104265",87022937,"3",86830000,87700000
"ENSMUSG00000111939",77525282,"12",76985000,7.8e+07
"ENSMUSG00000103913",87054359,"3",86840000,87720000
"ENSMUSG00000090047",89534603,"18",88885000,90610000
"ENSMUSG00000112392",77553347,"12",76992500,77995000
"ENSMUSG00000102394",87060125,"3",86840000,87720000
"ENSMUSG00000118274",89379305,"18",88887500,90602500
"ENSMUSG00000111896",77577094,"12",76992500,77995000
"ENSMUSG00000115508",39040432,"15",38620000,39230000
"ENSMUSG00000115841",39061406,"15",38615000,39240000
"ENSMUSG00000063428",40630011,"10",40307500,41400000
"ENSMUSG00000007944",27653915,"7",27145000,27950000
"ENSMUSG00000112971",108762032,"12",108100000,109325000
"ENSMUSG00000114045",108790035,"12",108075000,109355000
"ENSMUSG00000085766",27882925,"2",27400000,28440000
"ENSMUSG00000092009",49057486,"16",49005000,50750000
"ENSMUSG00000067144",46432183,"17",46190000,46895000
"ENSMUSG00000086560",28025417,"2",27450000,28427500
"ENSMUSG00000028098",96727664,"3",96542500,97445000
"ENSMUSG00000072969",135742733,"X",134760000,136420000
"ENSMUSG00000010609",180227004,"1",179730000,180410000
"ENSMUSG00000066475",38244828,"18",38037500,38962500
"ENSMUSG00000089834",125739406,"6",125572500,126710000
"ENSMUSG00000047638",89454234,"10",88765000,89882500
"ENSMUSG00000044306",170214860,"1",169850000,171400000
"ENSMUSG00000038115",125690419,"6",125572500,126710000
"ENSMUSG00000118310",10439897,"19",9975000,10630000
"ENSMUSG00000036636",25133391,"17",24850000,25850000
"ENSMUSG00000024442",38250255,"18",38037500,38962500
"ENSMUSG00000091061",96987018,"2",96425000,97405000
"ENSMUSG00000072964",135797594,"X",135515000,136425000
"ENSMUSG00000090449",97039912,"2",96430000,97400000
"ENSMUSG00000097743",56696280,"14",56390000,57025000
"ENSMUSG00000107123",151435966,"5",150697500,152472500
"ENSMUSG00000021356",30749226,"13",30550000,31700000
"ENSMUSG00000079184",56668248,"14",56390000,57025000
"ENSMUSG00000063380",39256869,"9",37792500,39975000
"ENSMUSG00000113803",87541202,"12",87450000,88275000
"ENSMUSG00000057522",95414080,"11",95150000,95640000
"ENSMUSG00000106703",151513135,"5",150907500,152472500
"ENSMUSG00000102893",87157693,"3",86840000,87700000
"ENSMUSG00000111762",39284296,"9",37825000,4e+07
"ENSMUSG00000096576",87602688,"12",87450000,88167500
"ENSMUSG00000041734",87078593,"3",86840000,87720000
"ENSMUSG00000098126",89943353,"18",88825000,90765000
"ENSMUSG00000026387",120006894,"1",119332500,120200000
"ENSMUSG00000029175",30647933,"5",30135000,30992500
"ENSMUSG00000105976",96784325,"3",96575000,97475000
"ENSMUSG00000090658",65044606,"13",64335000,65412500
"ENSMUSG00000028873",124918465,"4",124780000,125705000
"ENSMUSG00000001942",37555698,"9",37400000,37780000
"ENSMUSG00000016386",106693269,"2",106300000,106970000
"ENSMUSG00000091471",44543722,"19",44130000,45045000
"ENSMUSG00000051984",44516957,"19",43800000,4.5e+07
"ENSMUSG00000036986",58218076,"9",58010000,58620000
"ENSMUSG00000021832",45329788,"14",44805000,45797500
"ENSMUSG00000092278",35445856,"17",35100000,36095000
"ENSMUSG00000025929",20730905,"1",20582500,21330000
"ENSMUSG00000067235",35470089,"17",35350000,36040000
"ENSMUSG00000113127",87808537,"12",87455000,88200000
"ENSMUSG00000029715",137501438,"5",137187500,137787500
"ENSMUSG00000020541",90643465,"11",90515000,91920000
"ENSMUSG00000095724",87772425,"12",87455000,88200000
"ENSMUSG00000091742",46439578,"17",46190000,46895000
"ENSMUSG00000113912",87759158,"12",87455000,88200000
"ENSMUSG00000112949",87781143,"12",87455000,88200000
"ENSMUSG00000113201",87795512,"12",87455000,88200000
"ENSMUSG00000044814",102476579,"7",102275000,104085000
"ENSMUSG00000114059",87629993,"12",87450000,88167500
"ENSMUSG00000113025",87889167,"12",87455000,88300000
"ENSMUSG00000113685",87831002,"12",87455000,88200000
"ENSMUSG00000091794",151561190,"5",150907500,152472500
"ENSMUSG00000006411",171370099,"1",169860000,171500000
"ENSMUSG00000113815",87796883,"12",87455000,88200000
"ENSMUSG00000092019",87618869,"12",87450000,88167500
"ENSMUSG00000043384",135742733,"X",134760000,136420000
"ENSMUSG00000098156",61781683,"17",59760000,62885000
"ENSMUSG00000072692",115102923,"5",114750000,115650000
"ENSMUSG00000113971",87895370,"12",87455000,88300000
"ENSMUSG00000097080",38238405,"18",38025000,38950000
"ENSMUSG00000034157",86947043,"12",86720000,87390000
"ENSMUSG00000022875",23057865,"16",22375000,23320000
"ENSMUSG00000113991",87827710,"12",87455000,88200000
"ENSMUSG00000114101",87786283,"12",87455000,88200000
"ENSMUSG00000113129",87767802,"12",87455000,88200000
"ENSMUSG00000073530",158711727,"1",158650000,159225000
"ENSMUSG00000043925",102482031,"7",102280000,104085000
"ENSMUSG00000113280",87765449,"12",87455000,88200000
"ENSMUSG00000073840",60155274,"4",59930000,60870000
"ENSMUSG00000113286",87865785,"12",87455000,88300000
"ENSMUSG00000104415",182494156,"1",182185000,182737500
"ENSMUSG00000072905",87874072,"12",87455000,88300000
"ENSMUSG00000102234",182484179,"1",182185000,182737500
"ENSMUSG00000111190",39287813,"9",37825000,4e+07
"ENSMUSG00000026509",182467260,"1",182177500,182732500
"ENSMUSG00000113011",87861366,"12",87455000,88300000
"ENSMUSG00000111839",83008603,"9",82835000,83740000
"ENSMUSG00000118500",87761121,"12",87455000,88200000
"ENSMUSG00000113489",87644118,"12",87450000,88167500
"ENSMUSG00000050241",129577905,"6",129400000,130450000
"ENSMUSG00000041872",20777146,"1",20590000,21330000
"ENSMUSG00000079031",87816577,"12",87455000,88200000
"ENSMUSG00000101674",54681729,"1",54475000,55120000
"ENSMUSG00000090994",87543635,"1",87240000,88150000
"ENSMUSG00000113206",87633281,"12",87450000,88167500
"ENSMUSG00000091123",87514175,"1",87240000,88150000
"ENSMUSG00000114074",87763959,"12",87455000,88200000
"ENSMUSG00000043020",146040526,"3",145930000,146625000
"ENSMUSG00000113951",87841837,"12",87455000,88200000
"ENSMUSG00000105678",55789171,"5",54550000,57165000
"ENSMUSG00000044730",124937048,"4",124792500,125722500
"ENSMUSG00000105685",56157338,"5",54542500,57522500
"ENSMUSG00000037469",28607276,"7",28075000,29100000
"ENSMUSG00000039771",136116631,"5",135850000,136340000
"ENSMUSG00000085998",53695855,"X",53180000,54587500
"ENSMUSG00000036596",35502218,"5",35117500,35870000
"ENSMUSG00000039375",54629055,"8",54275000,55280000
"ENSMUSG00000097760",132466433,"1",132212500,133020000
"ENSMUSG00000023175",79704491,"10",79610000,80200000
"ENSMUSG00000095930",119710094,"13",119175000,120275000
"ENSMUSG00000024997",60864051,"19",59475000,61335000
"ENSMUSG00000082527",103989370,"5",103750000,104350000
"ENSMUSG00000042046",132417555,"1",131950000,133020000
"ENSMUSG00000038807",74383356,"11",73132500,74527500
"ENSMUSG00000066042",132458731,"4",131900000,133025000
"ENSMUSG00000038126",124250959,"5",123605000,124547500
"ENSMUSG00000099188",83073223,"9",82845000,83725000
"ENSMUSG00000044824",102491466,"7",102290000,104100000
"ENSMUSG00000055555",53724826,"X",53180000,54587500
"ENSMUSG00000074259",59680144,"9",59550000,60625000
"ENSMUSG00000083208",95462546,"11",95142500,95655000
"ENSMUSG00000105349",136120966,"5",135850000,136340000
"ENSMUSG00000029703",136122772,"5",135850000,136340000
"ENSMUSG00000085333",28905265,"17",28630000,29155000
"ENSMUSG00000096964",170254049,"1",169850000,171390000
"ENSMUSG00000026368",139501702,"1",139350000,139975000
"ENSMUSG00000106326",56414210,"5",54765000,57625000
"ENSMUSG00000048905",28896392,"17",28630000,29155000
"ENSMUSG00000102418",170277320,"1",169850000,171390000
"ENSMUSG00000055652",75848310,"7",75510000,76430000
"ENSMUSG00000030499",34639014,"7",34145000,35162500
"ENSMUSG00000104739",57229266,"5",56080000,57625000
"ENSMUSG00000047661",158967701,"1",158650000,159220000
"ENSMUSG00000104560",57261272,"5",56080000,57625000
"ENSMUSG00000054727",53742901,"X",53180000,54587500
"ENSMUSG00000043621",138709837,"4",138340000,138940000
"ENSMUSG00000042759",126584942,"7",126160000,126775000
"ENSMUSG00000069805",62864753,"13",62260000,62980000
"ENSMUSG00000093884",33191302,"17",32850000,33945000
"ENSMUSG00000113046",96870300,"13",96720000,97150000
"ENSMUSG00000073494",170232749,"1",169850000,171390000
"ENSMUSG00000113879",96776466,"13",96262500,97150000
"ENSMUSG00000109561",96748272,"13",9.6e+07,97145000
"ENSMUSG00000113515",30784433,"13",30552500,31700000
"ENSMUSG00000028750",138724792,"4",138340000,138940000
"ENSMUSG00000029272",87575969,"5",87050000,88470000
"ENSMUSG00000082616",53762815,"X",53180000,54587500
"ENSMUSG00000033837",76668225,"15",75900000,76800000
"ENSMUSG00000083483",130384883,"2",130170000,130825000
"ENSMUSG00000022993",98571004,"15",98450000,99170000
"ENSMUSG00000001281",102215995,"15",101970000,102550000
"ENSMUSG00000022636",52248996,"16",52200000,53375000
"ENSMUSG00000112272",89555083,"10",89360000,90140000
"ENSMUSG00000059334",53774048,"X",53180000,54587500
"ENSMUSG00000087702",64382602,"2",63450000,64800000
"ENSMUSG00000027641",157145893,"2",156965000,157415000
"ENSMUSG00000046719",95509845,"11",95142500,95655000
"ENSMUSG00000082127",64474745,"2",63450000,64800000
"ENSMUSG00000081065",64569863,"2",63450000,64800000
"ENSMUSG00000105291",57355835,"5",56080000,57625000
"ENSMUSG00000040007",118900377,"2",118425000,119125000
"ENSMUSG00000084308",53772836,"X",53180000,54587500
"ENSMUSG00000105693",57451626,"5",56115000,57660000
"ENSMUSG00000084104",64867999,"2",63500000,65150000
"ENSMUSG00000104892",57460160,"5",56115000,57660000
"ENSMUSG00000084047",130400957,"X",129682500,131175000
"ENSMUSG00000117160",61872375,"17",59737500,62890000
"ENSMUSG00000117066",62384258,"17",60775000,63012500
"ENSMUSG00000067006",106861173,"1",106810000,107550000
"ENSMUSG00000114154",96950372,"13",96732500,97150000
"ENSMUSG00000033579",111345135,"8",110377500,112025000
"ENSMUSG00000108905",28629248,"7",28072500,29100000
"ENSMUSG00000091387",96924689,"13",96725000,97150000
"ENSMUSG00000034480",129749742,"X",127725000,130425000
"ENSMUSG00000108865",28640443,"7",28072500,29100000
"ENSMUSG00000111909",90749992,"10",90700000,91277500
"ENSMUSG00000112601",90851099,"10",90710000,91262500
"ENSMUSG00000027459",151969398,"2",151700000,152300000
"ENSMUSG00000104331",147515726,"1",146250000,148852500
"ENSMUSG00000057349",39315712,"9",37887500,4e+07
"ENSMUSG00000098915",72060937,"9",71635000,72450000
"ENSMUSG00000113934",97014885,"13",96720000,97150000
"ENSMUSG00000099313",71948879,"9",71635000,72450000
"ENSMUSG00000109822",102520346,"7",102392500,104055000
"ENSMUSG00000101973",147990085,"1",146250000,149787500
"ENSMUSG00000102143",71852001,"9",71635000,72450000
"ENSMUSG00000099629",148234517,"1",146905000,149020000
"ENSMUSG00000111774",83098224,"9",82845000,83725000
"ENSMUSG00000011114",37648763,"9",37390000,37782500
"ENSMUSG00000116664",71854938,"16",71230000,72220000
"ENSMUSG00000078687",60218621,"4",59955000,61515000
"ENSMUSG00000019814",13178140,"10",12900000,13495000
"ENSMUSG00000101208",148498508,"1",146965000,149012500
"ENSMUSG00000116966",71857257,"16",71230000,72220000
"ENSMUSG00000003228",60889749,"19",60785000,61335000
"ENSMUSG00000032228",71842688,"9",71635000,72450000
"ENSMUSG00000073976",49210641,"16",49030000,50760000
"ENSMUSG00000116901",71879044,"16",71230000,72220000
"ENSMUSG00000102752",170298199,"1",169850000,171390000
"ENSMUSG00000101735",148650345,"1",146485000,149775000
"ENSMUSG00000102923",180256429,"1",179775000,180430000
"ENSMUSG00000092383",34073762,"17",33937500,34855000
"ENSMUSG00000099842",148937897,"1",146965000,149800000
"ENSMUSG00000024290",10064401,"18",9975000,10800000
"ENSMUSG00000111622",39326728,"9",37950000,4e+07
"ENSMUSG00000101074",148941097,"1",146965000,149800000
"ENSMUSG00000110780",39364561,"9",37950000,4e+07
"ENSMUSG00000057037",139547053,"1",139350000,139975000
"ENSMUSG00000118035",90017821,"18",88800000,90765000
"ENSMUSG00000037025",148042877,"2",147622500,148572500
"ENSMUSG00000042800",170308803,"1",169850000,171390000
"ENSMUSG00000114369",119756093,"13",119175000,120275000
"ENSMUSG00000085923",34653184,"7",34160000,35175000
"ENSMUSG00000027296",119742337,"2",119340000,120045000
"ENSMUSG00000094870",119765187,"13",119155000,120275000
"ENSMUSG00000105802",137337409,"5",136717500,137725000
"ENSMUSG00000106928",35551260,"5",35187500,36337500
"ENSMUSG00000116404",90702369,"15",90110000,91050000
"ENSMUSG00000032523",121784016,"9",121550000,122930000
"ENSMUSG00000110443",72283698,"8",71775000,72640000
"ENSMUSG00000038473",170302668,"1",169850000,171390000
"ENSMUSG00000015599",46442448,"17",46190000,46895000
"ENSMUSG00000020544",90638173,"11",90500000,91885000
"ENSMUSG00000070713",72304110,"8",71750000,72670000
